business_categories,business_id,business_name,business_review_count,business_stars,reviewer_average_stars,stars,text,user_id
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.89,5,"Many, it seems, hate this place because it has a ""hipster"" vibe. But what  if you just like industrial-looking decor? Do we all have to buy colonial furniture now? And if we all do so to avoid looking like hipsters, aren't we just pursuing a variant of hipness? Chill, sports fans. 

Anyway, I liked this place. Jeff is a friendly guy, takes coffee seriously, and there are soft chairs in which I can get some freaking work done. I use a Dell, and the Mac people did not give me the hairy eyeball - maybe because my Dell is so lame, it's hip?",hbcrnF8ELova8z7943QToQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.2,3,"I tried to go to this place once and had trouble finding it. It is a pretty small spot, very cozily tucked inside of the complex across from Wet Paint. If you are having trouble finding it, take note that they have a dangling, long wooden sign that says Cartel outside of their door.
I went in with a mate and we each had a cuppa. She took an iced toddy and I had an iced mocha.
Their beans are quite sapid; a bit piquant, while still being very smooth in flavour. Of course, we both sampled the other's drink, which helped give a slightly well-rounded review as opposed to just having one. I would go back for either or. If you like your drink to taste like coffee and not like some kind of milky smoothie, make sure to ask for an extra shot in your mocha. I don't mind either way.

I don't usually drink milk, but the only alternative milk they appeared to have was soy, and that adds a pretty strong flavour and consistency to an iced drink especially, so I avoided it.

As far as the place itself, it is much bigger than I expected, walking in to it. It has a pretty hip vibe, featuring a space-separator made completely of bicycle tires. There is a book for drawing in on the central-most coffee table that is full of, can you believe it, mostly not drawings, but bad notes. It would have been neater if it was genuinely full of drawings that seemed inspired, but you can't blame that on the staff, really.

It was bustling, full of a wide range of people, and it has a lot of mediocre-to-okay-to-occasionally-something art everywhere that may be off-putting if you have a really critical eye or may be attractive if you like the whimsy.

The parking lot was also completely full, so I parked across the street at the gas station. Don't park in front of the dry cleaner/laundromat- they tow.

I would like it a lot better if it was much more low-traffic, as far as people go.",HAV50pwRVkmu8ZHD0bbZHQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.45,4,"I first went to Cartel over the summer and was impressed more with the concept then the execution. The bar was just inside the entrance, the loungey area nothing more than a couple of sofas. Plus I don't drink coffee and they didn't have much else.

Went back for the Yelp Office Hours this month and am a new fan. They've moved the bar to the center of the space and the open space makes all the difference. Also have quirky art around the walls, some nice tables and the same sofas which now seem more inviting.

Add free wi-fi and hot chocolate to this list of praises and I've found a new ""escaping from work, but still working"" place.",gvXV0RHOxI_WhT91LMPNNQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.19,4,"best fancy coffee i've had so far in this town.  they roast their own, which is nice and they seem to take drink making pretty seriously.  their soy macciato makes my day.  

and you don't actually have to be a hipster to buy coffee here, so shake it off.",guT5ZW60rtlnsU15-DYoXw
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.17,5,"To me, a neighborhood is complete only after they have: a great coffee shop, a great neighborhood bar, and 3 or 4 small/cheap/good food places. Cartel, Casey Moores and Ottos all occupy the same block and hit all three catagories.

Cartel is hands down the best coffee I've ever had in Arizona.  Great atmosphere too. The prices are absurdly cheap to the point that I worry about them making a profit. I took my coffee snob friend there who was very cynical about it before going but now declares it the best he's had. Make sure you support this place.",grnREHaMj2lPiem8etHV0A
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.24,5,"A rough architectural contribution to the neighborhood in the way that only kids building a fort could do but delivering excellent coffee, art and ambiance. Their new wave of coffee quality in Phoenix is remarkable particularly with the Costa Rican beans offering a rich moment to be remembered.

I couldn't help but notice as I was waiting, the Cartel upgraded to a La Marzocco Strada. The 2012 Espresso 'Wet Dream Machine.' Still it's an unpretentious place to bring homework, a laptop and just relax in the laid back atmosphere. 

Today I brought a gal with me, way better than a gadget. I ordered up a cappuccino in a large cup and saucer and she a cup of tea. Shot a little man art photography and enjoyed conversation. 

It was the first stop on a fun Earth Day.",gN03qFYysM5DbgjuV6N0QQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.1,4,"I walked here from Tempe Center for the Arts for a coffee during a break in the dress reharsal for Breaking Ground this weekend.

Very comfortable vibe, engaging barristas.

Truly excellent coffee.

I wish there were a place to sit outside though.

Instead, I drank mine while walking back to TCA.

Don't get to do that often enough in this Valley.

I'll be back to Cartel whenever I want sit-in coffee.",GhCA6N7sRYZHBr5QKAcCWg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.33,5,"Thank you Yelp... I only wish i had six Stars... Ok officially for anyone reading this pretend there are Six Freaking Stars... This place is THAT good!

I thank Yelp because the only way I found this place was searching for 'third wave coffee' (those who know what I mean by this will just know... everyone else will just have to experience and forever after never drink Starbucks again) while I was traveling in Tempe.  

I don't 'like' coffee, I LOVE it (insert Antono Ego voice from Ratatouillie movie here)... I literally have a coffee shrine in my house where I run a vintage Rancilio Z11 and pride myself on my espresso skills.  Simply put, I will never pull a shot like i had here.  Off the chart awesome!  

So that's the first 5 Stars...the Sixth star?? I just can't believe they have GOOD pastry too!  I understand they produce in-house and if that's true then it's completely astounding.  Easily the best croissant I've had outside of Paris.  Run, don't walk to the Coffee Lab; it is worth the flight to Tempe.",GevDiV1jhZL0Ga-SWyFw9Q
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.5,5,Holy cow...what a cool vibe.  Awesome!,GeEHKyLzuhYEb7Gn-0cX_Q
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.91,5,"This place serves the second best coffee I've had in the United States, behind Cafe Vivace in Seattle. They have forgotten more about making espresso than most people will ever know. 

Some people will complain that they can't get their favorite mint mocha caramel skinny soy latte here, or that they won't let them ruin a cappuccino by sucking it through a hole in a to-go cup, but this is not the coffee shop for that kind of person.  Cartel is not Burger King. It's not ""your way right away"", it's ""their way or the highway."" They know their way. If you appreciate super high quality espresso and properly steamed milk in a real cappuccino, this is the ONLY place for you. No place else in Phoenix comes even close. Places like Lux and Goldbar are nice enough, but not even on the same planet as Cartel when it comes to the quality of the coffee.

Others complain about the slow service. It is slow, but it's slow for a reason. The barista makes each order start to finish with no shortcuts before starting on the next order. No pre-ground coffee, ever. No letting espresso sit around, even for a few seconds. No re-using old, already steamed milk. Regular coffee is made one cup at a time using just-ground beans and a Hario filter and cone, with water temperature controlled to precisely 206F. It takes a while, but you get something that's the best the barista can deliver. A big difference from the mediocre crap served at the typical coffee shop. 

I think this is my favorite part of Cartel. They do not pander to the lowest common denominator. They do the best they can, all the time, even if some of their customers don't get it.  

The only possible complaint I have is that most of their roasted coffee is South American, and they seem to like to bring out the fruity notes that those coffees have when they roast. There can be a little bit of sameness there, at least for me. I would prefer more variety in the regions the coffee beans come from, and a larger variety in flavor profiles.",GE-34FoRSTKuw8OWBc4YrA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,2.44,1,"I was in the area and saw a coffee shop, so I stopped by for a quick cup. Well, that was difficult. I wish I had beforehand seen all of the fake 4/5-star reviews here and headed elsewhere.

In short:
Everything will likely be broken.
You're not allowed to make any changes to your beverage, because the place is run by a bunch of pretentious ninnies who believe their product is the epitome of.. whatever it is that they are attempting to do (the word ""swindle"" comes to mind).
Oh, and the end result will be mediocre.

Head elsewhere. Do not be swayed by their interesting-looking wooden sign. The inner design is nice, however. If you hate coffee, enjoy the atmosphere of pompous hipster foolery, and just want to hang out inside with a friend or two, this may be the place for you.",Gcq-9mRx7lWkoHD4eo7sXg
